"site_id","site_code","site_name"
757326,"743300002",吉首市古丈县S
758678,"551300007",安徽省府中心S
758891,"898300003",儋州市那大镇
758935,"023300008",大学城医药基地S
759006,"577300006",苍南新城S
759233,"769300040",雁田布心S
759240,"852300010",新蒲首创
764262,"592300018",翔安安能
764915,"898300006",海南屯昌县S
764970,"579300032",义乌市后申塘S
765014,"028300044",天府兴隆街道
765537,"022300030",唐山微电S
765738,"021300090",金山大港S
765815,"021300094",上海南站S
765875,"311300039",河北石家庄东胜S
765876,"916300005",汉台城中
766140,"715300003",咸宁高新区
766407,"595300073",泉州聚运S
766446,"311300043",鹿泉区北S
766471,"943300001",白银产业园S
766479,"438300010",松原爱柯S
766568,"913300003",陕西庄里镇
766675,"021300102",浦东汇成路S
766703,"028300048",新都物流园S
766824,"857300008",毕节会员S
767524,"546300005",东营广饶县S
767911,"753300005",梅州市丰顺
767986,"734300010",石鼓君安
791325,"451300046",哈尔滨群力新区S
799084,"724300003",京山
802988,"516300088",睢宁睢城杨韩
803044,"516300093",万沙十部
803273,"516300207",万沙十四部
803225,"516300165",睢宁双百十八部
803114,"516300128",沙集北区七部
778837,"951300015",西夏开发区
779082,"020300130",番禺兴业
779540,"534300016",德州乐陵
779884,"934300002",西峰城区
781717,"571300132",杭州星桥东
783087,"451300039",哈尔滨长江路S
783201,"831300015",宜宾三江工业园
783239,"711300009",武汉生物城
783472,"558300024",颍上工业园
3747,"5103003",宜兴
565653,"3193061",邢台柏乡县
758751,"769300036",东莞石碣
759010,"719600001",十堰南岳路派送部
776713,"553300016",芜湖海格
2886,"5533012",芜湖
6855,"3153004",河北唐山玉田
18503,"5123163",苏州胜浦瑞翔
23214,"9793004",青海格尔木市
415627,"3723016",安阳新区
742744,"3523219",大同市矿区
806913,"574300097",北仑市区
91613,"7633027",清新山塘镇
92603,"8513069",贵州安顺镇宁
92605,"4313054",长春绿园西环城
92617,"0213286",青浦新水S
94603,"5153013",射阳藕耕S
95592,"3503020",山西忻州保德县
96590,"7573037",广东佛山高明
97587,"0283190",温江八一S
97626,"3113136",石家庄商场鞋服直派
97653,"7313128",长沙商场鞋服直派
97667,"0203239",广州市外围商场鞋服直派
103603,"6913011",西双版纳曼听
106608,"0283195",成都市太升街道
113585,"5923059",灌口天鹰
113615,"7923028",武宁鲁溪镇S
120586,"4783016",巴彦淖尔安速
121595,"5383005",泰安北集坡S
123600,"5133137",南通通州正场S
127595,"0105022",北京环铁桥派送部
131586,"7603050",东凤天润物流园S
132666,"5713267",杭州市三墩
132671,"4553010",绥化望奎中央街
134595,"0103294",北京朝阳来广营
134672,"0243086",辽宁沈阳东陵
136635,"0293093",西安高陵崇皇S
143608,"7575026",海元会员佰鸿
145618,"3513051",太原迎泽松庄S
146594,"0203253",荔湾西村路S
147626,"8313030",临港区象鼻
147713,"0283204",龙泉阳光城
149608,"5763060",北城工业园区S
154615,"7693140",万江共联S
156596,"5513111",合肥磨店
166603,"5733069",浙江海宁东部
169585,"5723017",湖州南浔漾西S
169590,"7603067",古镇北海S
170628,"5173049",淮安阳光湖S
173611,"3573017",临汾贾得乡
173630,"7103023",襄阳火车站
173639,"0103310",丰台南苑机场
173643,"3193036",河北邢台西郭城
173648,"0213327",浦东南汇书院
174604,"0213328",上海七宝
175681,"7633031",小市源潭
3066,"7553072",宝安固戍
563633,"7523079",镇隆甘坡S
766213,"595300071",安溪聚创月山S
766325,"775300011",玉林仁厚S
774445,"755300074",深圳坪山新区S
794899,"374300020",许昌禹州市
801486,"316300049",河北廊坊开发区
809032,"510300118",无锡滨湖区山水东路
770680,"020300096",万顷沙新区
774453,"451300024",哈西万达S
230618,"3173038",河北任丘
455318,"5763102",天台新城区S
764487,"595300061",安溪聚创工艺城
591602,"5773090",市区西部S
765015,"714300002",阳新S
792378,"551300056",上派老城区S
446616,"0223142",天津武清三星
761539,"551300013",高新聚星S
764486,"595300060",安溪聚创龙桥
801488,"714300003",下陆区铁山S
15602,"4313037",长春高新前进大街
88640,"6323005",枣庄滕州北
271622,"5123298",苏州吴中区越溪
761624,"416600004",锦州分拨葫芦岛派送部
770984,"735600004",郴州分拨燕泉五岭店派送部
777656,"512600025",苏州分拨鹿苑派送部
802070,"351300025",太原小店学府街
806972,"755300106",宝安福永塘尾S
11355,"4163005",辽宁锦州义县
474645,"5193101",常州钟楼新薛家镇S
784761,"998300004",喀什老城区二部
800001,"510300100",无锡港下S
8830,"7193001",湖北房县
19792,"7433008",吉首
26050,"7153007",湖北通城县
433612,"7793027",北海体育馆
756754,"531300005",高新区量子谷
763648,"571600014",杭州市区分拨紫金港派送部
766126,"024300031",取径物流S
792790,"571300168",临平山南S
804604,"315300043",丰南城区北部S
12547,"0233026",重庆涪陵城区
453750,"5713337",勾庄农副产品市场S
771907,"578300001",缙云县壶镇
21461,"7793009",广西北海市工业园二区
4114,"5713015",杭州乔司
323635,"0223126",天津滨海高新区
791893,"022300058",天津空港华大
453805,"5233054",江苏海陵
770815,"316600008",廊坊分拨市政府派送部
791443,"937300005",酒泉市润锦
802285,"757300123",新凤城
189612,"9973022",新疆阿克苏柯坪县
455654,"3493004",朔州市怀仁市
544631,"4703035",海拉尔根河
741849,"5273215",宿迁果园三创S
766923,"755600006",深圳分拨填仓T
796211,"376300009",河南光山县
61585,"3713026",郑州金水兰宝
629607,"3353227",河北秦皇岛创业产业园
802248,"027300058",东湖高新开发区
9608,"3163003",固安东部
26440,"5793074",义乌荷叶塘镇
400678,"8253222",遂宁市南津路K
400693,"7763207",百色德保县K
400706,"8263221",邻水县城东K
400709,"8263222",邻水县城西K
400800,"7913247",南昌市进贤县K
400814,"8303224",泸州市石洞镇K
400815,"7913254",南昌湖坊K
400873,"8313234",南溪区新车站K
400900,"7933205",上饶婺源K
400928,"8343208",凉山州普格县K
400939,"8343212",凉山州美姑县K
400996,"7153210",咸宁永安K
401123,"8163219",平武K
401137,"7243201",湖北钟祥K
401144,"8173234",顺庆新城区K
401210,"8753222",隆阳下村K
401213,"8753226",保山腾冲K
401232,"8783206",云南楚雄鹿城区K
401262,"7313256",长沙星沙产业园K
401318,"7313296",河西大学城K
401384,"9113219",洛川县城K
401386,"9113220",富县县城K
401395,"9133204",陕西渭南华阴K
401418,"7313356",高岭国际K
401421,"7313357",长沙与诚KAK
401423,"9153206",安康市江北K
401431,"0203076",佛山松岗K
401481,"7343233",湖南耒阳福源K
401483,"9303203",甘肃临夏市K
401503,"0213160",虹口外白渡桥K
401565,"9413207",甘肃甘南玛曲县K
401573,"9413210",甘肃甘南夏河县K
401676,"0203028",南海罗村K
401741,"0233409",渝北区服装城K
401767,"7453215",怀化溆浦县K
401771,"9993211",伊犁伊宁县K
401809,"7463208",永州道县寿雁K
401834,"0203558",广东阳江K
401843,"0203562",勒流北滘K
401863,"0213604",金山朱行K
401912,"0243285",沈阳五洲城K
401966,"0253220",南京江宁禄口K
401992,"0253248",江宁汤山K
402001,"0103679",通州联东优谷K
402012,"0213667",杨浦长阳K
402053,"0253338",浦口五里桥K
402102,"7553258",平湖华南城K
402117,"0273291",武昌凤凰园K
402141,"0273330",光谷未来城K
402151,"0273342",大花岭K
402167,"3173229",河北交河K
402178,"3173241",沧州市区K
402195,"3193202",河北邢台临城K
402212,"3193237",邢台宁晋大陆村K
402299,"5773266",温州瓯海K
402358,"3583203",山西吕梁汾阳市K
402362,"3583207",山西吕梁文水县K
402367,"3583212",山西吕梁方山县K
402370,"3583215",吕梁岚县K
403614,"0213711",上海博雅S
405725,"5123609",无锡梁溪一部R
405747,"5133413",南通港闸二部R
405757,"5173117",盐城响水八部R
406640,"8983114",海南文昌一部R
406647,"7553456",深圳沙井七部R
406691,"9313117",甘肃临夏一部R
406702,"3953114",河南平舆一部R
410617,"5973013",龙岩连城县
410651,"5713325",下沙经济开发区
413630,"3113117",石家庄深泽二部R
23665,"9433005",甘肃白银平川
318624,"5103142",江阴东部S
360631,"6333004",日照鑫泰
390605,"5713312",萧山鸿运
787393,"997300005",阿克苏一部
800360,"512300192",苏州姑苏金鸡湖S
481611,"7913091",江西新建
496605,"3713158",郑州市商都路
763329,"595300026",惠安聚创S
765417,"575300025",诸暨安华S
787995,"574300077",宁波海曙金源S
383674,"7956003",宜春分拨派送部
791308,"510300084",江阴江东S
801862,"755300105",布吉荣丰S
802672,"028300113",成都诚通
803374,"537300030",济宁洸河路S
7865,"3773002",南阳淅川
55595,"7793015",北海工业园三区
763151,"416300002",辽宁锦州滨海开发区
784541,"355300006",山西长治太行
784565,"513300053",如皋常青S
3501,"7553093",沙井大王山
490631,"5133030",如皋红星S
754741,"513300005",沪通S
377668,"3516003",太原分拨派送部
803590,"825300005",遂宁晨睿
18045,"8353014",雅安市汉源县
18099,"5193024",常州运宅
18272,"0203206",白云太成
18277,"7753021",玉林博白县
18293,"3713081",郑州金水茶城
18451,"8713056",云南昆明寻甸县
18466,"5943001",仙游榜头
18480,"5513078",新肥东县北部
18783,"8773005",云南玉溪易门
18858,"9313017",兰州城关西
18863,"5125009",苏州市内营业部
19032,"3573006",山西临汾东城区
19286,"8733013",云南红河绿春县
19297,"4333006",延吉华运
19306,"7313105",湘潭株易路口
19353,"8883006",云南丽江永胜
19535,"5923031",厦门岛内江头
20212,"7163007",沙市
20561,"0226007",天津东丽派送部
20590,"5713186",萧山党湾部
20596,"0286007",成都二环北派送部
21087,"7513019",武江工业园
21493,"9313020",兰州西津
177627,"7623004",新丰江S
177628,"8183037",大竹城西
180622,"7223004",广水镇S
181589,"4313059",长春朝阳区欧亚商都
181596,"8943003",西藏墨脱县
189638,"5433010",博兴曹王镇S
189657,"5363066",潍坊市奎文区
193626,"5123273",苏州芦墟
193630,"5123258",苏州屯村
193637,"5123262",苏州北厍厍星
194613,"5743086",慈溪市区北S
194616,"3173016",河北沧州任丘
200601,"8943007",西藏米林县
200640,"7243009",荆门高新区
205594,"5585001",南京安徽亳州大货会员
205611,"7975002",赣南赣州章贡大货会员
207590,"8543011",黔南州三都县
208593,"5953065",晋江永和镇S
211587,"5663006",池州梅里S
211592,"3353019",河北秦皇岛鑫海
216627,"7573049",乐从红星美凯龙S
216630,"3123057",保定东吕何桥
217639,"8133012",自贡市大安
218599,"5463012",广饶亿丰建材城S
218608,"7576004",佛山分拨自提
218690,"3356002",秦皇岛分拨自提
219619,"5806001",普陀分拨自提
219632,"7246002",荆门分拨自提
219633,"5276004",沭阳分拨自提
219651,"8176002",南充市分拨自提
219670,"7016002",鹰潭分拨自提
219699,"8133014",自贡互助镇
222604,"5133147",四安酒店居S
230610,"5953069",凤里建明
230626,"4723019",包头东河市区
236645,"3513057",万柏林普国汽配S
239600,"0213365",金山龙泉S
239630,"3163034",固安新机场S
243624,"0103337",北京东城雍和宫
243644,"3953005",漯河郾城S
255602,"7553218",福永西部S
262643,"4723020",包头市昆区南部
269596,"0203287",海珠羽丰S
269617,"5233043",泰州港韵KA
269627,"5123297",苏州能帮KA
701673,"0213850",徐汇漕河泾
705654,"5393285",郯城团结路S
707662,"5713803",灵康北区S
710719,"4213209",辽宁朝阳八宝
724665,"5983225",沙县外包中心自提
725628,"0213857",青浦汇联路S
726705,"5713521",萧山嘉鸿
729638,"0203597",广州新华市区S
729805,"5143234",扬州江都小纪镇S
729812,"4553213",黑龙江省绥化市
729886,"5953360",海景国际S
736660,"5193263",常州邹区戴安路S
736758,"3593251",轩盛S
768452,"510300037",无锡锡山区东亭
768560,"579300045",东阳富能
768747,"021300126",唐众路S
769584,"514300012",扬州邗江S
769688,"692300002",云南德宏瑞丽瑞江ST
769696,"595300089",安溪聚创吾都S
769718,"028300065",成都邛崃集散站ST
769737,"023300036",沙坪坝土主ST
769740,"023300038",重庆市合川区ST
769854,"852300019",遵义速安S
770001,"774300013",梧州福兴S
770140,"539300018",临沂马厂湖ST
770144,"532300049",青岛城阳市区ST
770149,"752300014",惠东海岸站S
770764,"719300003",十堰顺利通
770768,"799300001",江西萍乡湘东
770769,"516300043",高作周楼S
770961,"859300001",黔西南安龙县
771127,"577600011",乐清分拨直送部
771355,"576600006",临海分拨填仓T6
771393,"731300052",株洲醴陵ST
771624,"931300017",兰州工业园S
771672,"021600015",上海分拨填仓T3
771777,"029300041",西安临潼ST
772241,"574300047",宁波余姚凤山ST
772378,"020300107",番禺福涌村S
772511,"635300019",临清康庄镇S
22475,"9173014",宝鸡阳平镇
681637,"5733293",嘉兴桐乡屠甸S
766470,"755300050",坂田万科城S
15450,"4393004",吉林靖宇县
4273,"7563014",珠海金唐
803134,"516300142",凌城二部
800206,"512300189",昆山市张浦镇
22175,"5123183",太仓璜泾区
3997,"5793045",丽水庆元
270627,"8703034",云南昭通大关县S
806881,"356300010",山西晋城东城区
767290,"572300014",南浔三长S
765551,"358300002",山西杏花村
807096,"472300005",包头石拐新区
803182,"513300083",通州市区
790094,"352300004",大同老城区
520609,"3113171",张家口北桥西
791948,"355300018",山西长治县城
377622,"5326002",青岛分拨派送部
377659,"7606003",中山分拨派送部
381621,"5123310",吴江平望
383617,"3513059",长治米一
383692,"8796003",普洱分拨派送部
383699,"4156003",丹东分拨派送部
391613,"3543016",晋中平遥
393795,"4116006",中山区分拨派送部
394663,"5713315",杭州通益
394674,"7543051",汕头龙湖城区
396606,"0203306",白云广从北
396655,"0213411",九亭东部
397651,"8573211",贵州海子街K
397712,"5563233",安庆宿松K
397731,"4513261",大兴安岭呼玛K
397746,"8713221",云南昆明西山大商汇K
397765,"5363220",潍坊寿光城西K
397779,"4523205",齐齐哈尔龙沙K
397805,"5173204",阜宁K
397831,"5123453",苏州市南K
397921,"0103487",房山周口K
397950,"5123492",张家港凤凰镇SK
397955,"0103502",大兴大庄桥SK
397980,"0103512",北京海淀苏家坨K
397986,"8723225",大理下关北市区K
397989,"8733214",云南红河州开远市K
397995,"8733217",云南红河建水临安K
398046,"7553293",沙井大王山K
398138,"5364204",潍坊高密城东K
398168,"4713228",呼和浩特赛罕鑫达K
398189,"4723210",包头市青山区东部K
398190,"0103567",北京丰台王佐南宫K
398208,"0103570",顺义木林镇K
398222,"7553259",平湖良安田K
398230,"7553341",龙华红山K
398276,"0103584",西五环万达K
398336,"0283358",武侯红牌楼K
398343,"7553374",宝安翻身社区K
398344,"0203414",广州黄埔港K
398348,"0283362",新兴镇工业园K
398350,"0203419",广州市区沙太K
398481,"0213417",浦东金桥北K
398505,"7563240",珠海嘉运K
398523,"7563245",斗门乾务镇K
398586,"0293274",西安沣东新城K
398596,"5713430",萧山中部K
398628,"0213448",金山山阳石化K
398666,"5373235",济宁邹城K
398735,"0213455",嘉定南翔镇K
398762,"5103312",江苏宜兴K
398768,"8983249",海口龙昆南路K
398812,"5373254",济宁南张SK
398862,"5193253",武进高新区K
398893,"9063202",新疆省阿勒泰K
398964,"3713264",河南三门峡K
399011,"9133218",陕西澄城K
399050,"9163222",陕西汉中集散站BK
399070,"7603276",中山新三角K
399121,"9303212",甘肃临夏永靖县K
399126,"3715210",郑州分拨营业部K
399127,"5303219",菏泽家具牡丹区KAK
399130,"9313204",兰州安宁K
399134,"7663205",云浮罗定市K
399184,"5313215",山东德州陵城区K
399244,"0213600",上海浦东双桥K
399248,"9373201",甘肃嘉峪关K
399275,"7693244",东莞常平北环K
399294,"5503208",天长秦栏K
399315,"7693253",南城黄金K
399483,"3123228",保定易县K
399497,"9723206",青海海东平安区K
399508,"0223273",天津联众K
399559,"0233395",重庆开州区K
399571,"3513258",山西综改区潇河K
399575,"0223304",天津富力中心K
399576,"3123242",徐水崔庄SK
399616,"7713203",南宁高新K
399725,"3133218",张家口市沽源县K
399729,"0233254",重庆石柱K
399755,"0233265",重庆巴南K
399794,"3503205",山西忻州西部K
399801,"3513261",长治米二K
399819,"0103545",琉璃河K
399827,"3553218",山西长治平顺县K
399887,"3983203",河南卢氏K
399961,"4563204",北安药业路K
399994,"4703210",呼伦贝尔海拉尔K
399999,"5763230",台州路桥市区K
400009,"5763239",路桥桐屿SK
400040,"5763254",台州温岭温峤SK
400052,"5765203",临海分拨营业部K
400057,"4743210",乌兰察布化德县K
400062,"4313266",长春南部市内K
400075,"4753211",内蒙通辽K
400091,"4333202",吉林延边K
400095,"4753219",通辽西顺路K
400120,"4763207",元宝山区元宝山镇K
400148,"4763220",赤峰市宁城县三座K
400151,"4763221",赤峰市宁城县汐子镇K
400174,"5103326",无锡金山北SK
400181,"5103328",宜兴张渚SK
400212,"5793207",永康科园K
400232,"5793227",金华金东K
400254,"4823208",内蒙古兴安盟突泉K
400336,"5123410",苏州浒关宜家K
400467,"5533217",芜湖市弋江K
400492,"5933207",宁德屏南县K
400572,"7733224",桂林七星K
400574,"5953252",晋江金井深沪K
400603,"8183220",大竹县北城新区K
796178,"573300064",海宁硖石市区
801288,"310300010",邯郸永年县S
9831,"7693104",虎门东区
546626,"7553419",深圳文博宫S
755807,"577300001",温州苍南灵溪S
759335,"577300013",苍南新雅S
766534,"931300014",兰州石化
784328,"755300087",深圳永盛
12209,"5323004",青岛崂山会展
767628,"516300032",徐州殷庄路S
774849,"512600023",苏州市区分拨填仓T
611602,"3593060",山西闻喜轩盛
646629,"0103693",北京通州麦庄
2068,"0283015",郫县犀浦
9763,"7693029",东莞大朗
9772,"5433001",山东滨州沾化
9832,"7313063",芙蓉九道弯
10063,"0215010",普陀营业部
10086,"5125003",苏州会员崔建平
10147,"0203100",白云同德围
10709,"7943011",抚州南丰
10783,"9963004",新疆库尔勒石化路
11141,"0235004",重庆会员全信通
11452,"5913022",福州晋安新店
11454,"7933012",江西余干
11942,"4543004",佳木斯桦南
11994,"8733003",云南红河个旧市
12014,"0225009",天津会员吴斌
12108,"8983025",海口长提路
12113,"5973001",龙岩站
12234,"8573008",贵州晴隆县
12326,"0233023",重庆三峡广场
12530,"8373003",阿坝州茂县
12795,"5793012",义乌南北下朱
13137,"8173007",南充市阆中
13303,"9163008",陕西汉中经开北区
13314,"0255001",南京会员三友
13338,"5743053",宁波鄞州塘溪
13375,"0223047",天津东丽空港
13457,"0103168",北京首都国际机场
13511,"3553013",山西长治沁源
13573,"7593013",湛江市赤坎区
13765,"0213157",嘉定华亭
13809,"4683002",鹤岗绥滨县
13852,"0213159",嘉定安亭镇
565644,"5933017",宁德东侨区K
565656,"0213773",浦东麻将机S
572677,"0203569",番禺沙头SK
573633,"5323140",胶南临港工业园S
573667,"5963029",漳浦黄仓工业区S
577629,"7723071",柳州三江一部
585654,"5123689",苏州园区综合保税区
593643,"6913029",景洪江南
600610,"7563065",珠海广安
602763,"7343043",衡阳珠晖S
603604,"0103478",大兴天下城科技产业园
605712,"0203379",南村佳良仓S
607633,"5233081",戴南城东S
607705,"7343047",耒阳利群
608625,"7453026",怀化辰溪县K
608645,"0103690",鸿博家园S
612607,"0213803",嘉定老城区K
612613,"5123710",张家港市锦丰SK
613606,"0213798",松江新腾
613609,"5313269",济南槐荫区润华K
618602,"7553502",深圳华为基地S
620613,"9163032",陕西汉中宁强S
623606,"5513332",如东城东K
631634,"5963229",芗城世纪广场SK
636624,"5103267",无锡锡山锡北S
636706,"7383014",新化县上渡S
639655,"5193086",常州绿淼S
736825,"3773209",南阳药都S
737687,"8123220",芒果专供
739741,"5173270",淮安区范集S
739757,"5743337",宁波骆驼机电园S
740631,"0203614",海珠南泰路
740725,"0203617",广州越秀万菱S
741747,"0233552",重庆双桥S
742665,"9373207",酒泉祁连路S
742802,"3593253",山西运城晋运
742806,"7313458",长沙雨花亭S
742892,"5733302",嘉兴南湖余新
745709,"7533225",松口大力S
746753,"9173226",渭滨桥南
748495,"595300001",东石塔头S
749727,"731300009",开福中青路
783894,"571300139",萧山亚太S
784517,"730300007",岳阳临港新区S
787503,"571300146",杭州欢乐城
787571,"575300050",诸暨店口五金城S
787598,"512300143",张家港大新S
787831,"574300075",余姚低塘丰祥S
787936,"025300063",雨花石S
787943,"023300056",开州金丝楠木
790186,"020300146",广州白云嘉安S
801600,"731300108",浏阳南区S
801670,"797300019",南康新城区S
802214,"523300039",姜堰市区S
759222,"010300014",亚运村S
3971,"5733006",浙江桐乡
7671,"0213003",浦东机场
15458,"0213177",松江洞泾北
355616,"5773076",温州乐清市区
304620,"3113150",张家口高新区
6840,"7926001",九江派送部
6860,"5193018",常州武进高新区
6915,"5986001",三明派送部
6993,"0216042",惠南派送部
7423,"5923026",厦门湖里县后
7428,"5745001",宁波营业部
7550,"5775001",温州营业部
7644,"7145001",黄石营业部
8058,"8513004",贵阳二戈寨
8238,"0213124",宝山共康镇
8424,"5193020",常州戴溪
8475,"0103128",北京大兴青云店
8494,"0223020",塘沽开发区西部
8517,"7963002",吉安泰和
8639,"0253048",江宁汤山
8645,"7975001",赣州营业部
8672,"4513005",哈尔滨禧龙
8685,"5303001",菏泽定陶
8786,"4313020",长春双阳大营子镇
8860,"7133004",湖北英山
9104,"4323006",吉林蛟河
9184,"4313025",长春双阳大街
9209,"4313027",长春南关珠江路
9215,"4323007",吉林永吉县
9248,"4353003",吉林通化县
9249,"4353004",吉林柳河
9278,"4273003",辽宁盘锦大洼
9525,"9313007",兰州新区机场
13956,"5123112",昆山巴城祖冲之路
14019,"5123117",苏州胜浦
14051,"7633011",清远佛冈
14135,"8523016",遵义平正
14146,"5113019",镇江丹徒新城
14185,"5773043",平阳滨海园区
14348,"5123128",张家港乘航镇
14405,"0203123",天河东圃棠下
14414,"0283128",成都三圣乡
15044,"0283138",成都玉林路
15118,"0103191",海淀四季青
15533,"3953003",河南舞阳
15546,"0253059",南京金港
15547,"5713057",杭州半山镇
15805,"8523018",遵义市正安
15962,"0103197",海淀牡丹园
15996,"9163012",宁强县阳平关
16057,"5195002",常州会员陈晨
16124,"7173013",湖北远安县
16278,"7563035",珠海海森
16360,"7913042",南昌象湖新区
16788,"4793015",内蒙古锡林郭勒市
16864,"7533014",梅州市平远县
16907,"9393008",甘肃陇南康县
17085,"4793016",内蒙古乌拉盖
17291,"4783004",巴彦淖尔后旗
17682,"8263010",广安港
17839,"9723002",青海民和
17966,"4153002",辽宁宽甸
455559,"0273153",武昌江夏S
455667,"5763105",台州江南城南SK
455715,"5163104",睢宁十里集SK
455723,"5123385",相城东桥SK
455915,"7543060",潮阳和平S
456055,"5123345",苏州吴江厍南路
456184,"5743267",宁波慈溪杭州湾增量
456200,"7573090",乐从乐龙SK
456253,"9913042",乌鲁木齐高铁新区K
456386,"5733113",嘉兴秀洲王店K
456547,"0273355",汉阳孟家铺SK
456601,"8173040",蓬安相如
456700,"0203425",海珠瑞康
456703,"3713149",郑州商保K
456939,"3123072",北京中奥货运有限公司KA
457094,"5123525",苏州相城蠡口S
457249,"0273356",武汉硚口
457250,"0273357",武汉硚口K
457393,"7163031",测试S
457442,"7173031",宜昌城区
457509,"5313076",济南七里山S
457518,"5123533",昆山龙泉S
457529,"5723062",安吉黑白调S
457539,"5943023",荔城区
457555,"0227283",武清金威创展园
459616,"9373014",甘肃敦煌飞天K
460602,"5103369",惠山风电产业园S
461608,"5773082",仙岩竹溪S
462604,"9963038",巴州若羌县瓦石峡镇
463611,"5133183",南通通州川港SK
465644,"8323018",内江白马汉渝
466619,"5103197",尚湖元和唐SK
466675,"7753040",新玉林商业中心K
466684,"5163113",睢宁和平金牛S
467606,"6313021",威海羊亭镇K
467628,"5103373",无锡洛社杨市S
468648,"5123563",苏州流虹路
472658,"7573097",石牌西路S
474660,"3773023",南阳新野SK
479613,"5943031",莆田岳公桥K
484634,"0273160",吴家山九通路SK
485632,"5943032",仙游枫亭S
485657,"3963011",河南汝南县S
642729,"7573264",南海金沙上安S
645657,"5713475",余杭仁和东
649746,"5743320",杭州湾樱花S
653632,"8573037",黔西南普安二部
656638,"8513105",贵州浩斯
656686,"5133417",南通江海增量
656712,"5733292",嘉兴新庙童车城
657625,"7543075",金平汕樟路S
659653,"7783022",金城江城区
661765,"5953341",泉州瓷砖增量
661793,"5743325",慈溪家电丰恩S
663657,"7573270",狮山狮北工业园S
666672,"5313275",乐山市嘉州
666753,"5233240",泰州大陆康腾S
676644,"8543216",黔南惠水县
676645,"8733225",金河增量
676681,"5923281",厦门凤林S
680698,"7553520",集信名城S
681639,"7563256",澳门安能S
686629,"0223348",武清创业总部基地
693643,"8753231",金三角S
695634,"7343241",衡阳太阳广场S
759882,"021300031",虹口秋叶原S
759960,"022300018",天津北仓S
760101,"757300032",佛山三水金本增量S
760506,"575300013",上虞开发区S
760808,"592300011",马巷S
760869,"898600002",三亚吉阳分拨空仓T
760893,"371600004",郑州市区分拨空仓T
760914,"021600001",上海分拨空仓T
760918,"021600003",浦东分拨空仓T
760950,"817600001",南充市分拨空仓T
760976,"558600002",阜阳分拨直送部
761089,"532600008",胶州分拨直送部
761111,"023600003",重庆分拨直送部
761158,"020300049",海珠马岗顶
761372,"516300008",安徽省黄口S
763035,"021300049",徐汇市区S
763046,"020300052",广州前进
763292,"951300007",金凤正源S
764097,"577300024",瑞安南滨S
764164,"510300019",无锡金太湖S
773659,"512300073",常熟中兴S
774069,"510300050",无锡赛格S
774193,"512300077",吴江区厍南
774256,"021300173",松江河泾S
774361,"571300104",杭州市世纪城
774773,"757300083",三水广森S
775124,"532300058",山东国际S
775598,"021300183",宝山场北路S
775710,"512300094",南闸镇SST
775712,"519300034",常州武进ST
776165,"573300047",嘉兴崇福S
765536,"852300016",顺汇物流S
73607,"0233204",开州北部新区
766112,"736300008",常德市火车站S
85595,"0213280",宝山场中路
29615,"0283176",成都市玉林城区
766199,"769600006",虎门分拨填仓T
766920,"599600004",南平建瓯分拨填仓T
766929,"759600003",湛江分拨填仓T
420618,"0103390",丰台南五里店
767152,"021300107",金山钱圩S
803254,"527300023",双智九部
803259,"516300193",睢宁双百十部
803077,"516300122",湖稍一部
803053,"516300101",沙集东区三部
791081,"769300083",东莞寮步安佳
26836,"4513044",哈尔滨太平镇
25,"1300025",青岛驻地营业部
72,"1300072",银川驻地营业部
83,"1300083",邯郸驻地营业部
93,"1300093",常德驻地营业部
172,"1300172",锡林郭勒盟驻地营业部
1850,"3113028",石家庄桥东
2052,"8303001",南溪
2170,"8716001",昆明派送部
2287,"0203079",禅城祖庙
2366,"0203080",增城朱村
2385,"7733027",广西梧州
2449,"0205002",安发营业部
2541,"7725001",柳州营业部
2556,"7553023",坪地
2815,"532304402632",市北一部02632
2899,"7713005",广西百色
2999,"5523018",安徽五河
3271,"0276002",武汉配送点
3343,"5173024",江苏淮安涟水
3359,"5173040",徐州鼓楼
3572,"7553063",坂田上雪
3662,"0293008",西安城西
3705,"5103064",苏州姑苏平江
3750,"5103016",镇江
3778,"3513014",运城
3889,"5793047",衢州开化
4050,"0593006",龙岩新罗
4108,"5713044",杭州建德
4118,"5713073",杭州西湖文三
4240,"0233006",重庆老顶坡汽配城
4274,"5513050",中山坦洲一部
4294,"5333075",淄博临淄
4374,"5773029",苍南灵溪
4388,"5773200",温州双屿
4441,"5713028",嵊州一部
4481,"3713066",郑州经开九大街
4485,"3715001",郑州营业部
4564,"7313047",常德汉寿
4579,"8163003",绵阳安县
4584,"7913032",吉安峡江
4890,"8323001",内江市区
4931,"0593017",厦门湖里天安
22134,"5983015",三明市区
22304,"5795009",金华会员陈卫涛
22693,"7973025",赣州香港工业园
22742,"0213233",闵行合川
22791,"4833001",内蒙古额济纳旗
23260,"5133101",南通海安工业园区
24028,"0213237",浦东合庆东
24063,"9513015",灵武宁东
24171,"5953045",石狮仑后
24499,"0103258",北京朝阳安贞门
25278,"8313016",宜宾市屏山县
25376,"0213242",浦东新双桥
25698,"0283164",双流县永安镇
25772,"3193027",邢台建设路
25868,"8753021",隆阳东城
26388,"0213249",杨浦江湾
27298,"9173017",陕西凤县
27471,"0213264",松江龙腾
33589,"4313048",长春经开汽车厂
40610,"3553014",长治昌盛店
42598,"7543042",汕头黄河路
44596,"7453017",怀化中心市场一点S
